src,relationship,dst,Emotional Abuse,Neglect,Physical Abuse,Sexual Abuse
Implied*s*Referenced Domestic Violence,synonymous_tags,Violence offscreen,0,0,1,0
Implied*s*Referenced Domestic Violence,synonymous_tags,warning for insinuated domestic abuse,0,0,0,0
Implied*s*Referenced Domestic Violence,synonymous_tags,Warning: explicit and implicit depictions of domestic abuse,0,0,0,0
Implied*s*Referenced Domestic Violence,synonymous_tags,WARNING!!!!! this contains domestic abuse (mostly referenced besides in one scene),0,0,0,0
Implied*s*Referenced Domestic Violence,synonymous_tags,You don't see it but if you have dv triggers you may want to skip the flashback(s),0,0,1,0
Implied*s*Referenced Domestic Violence,synonymous_tags,упоминание домашнего насилия,0,0,1,0
Implied*s*Referenced Domestic Violence,synonymous_tags,упоминания домашнего насилия,0,0,1,0
Isaac Lahey's Past Abuse,synonymous_tags,also mentions of isaac's abuse,0,0,0,0
Isaac Lahey's Past Abuse,synonymous_tags,Canonical Child Abuse (Isaac's Abuse),0,0,0,0
Isaac Lahey's Past Abuse,synonymous_tags,Child Abuse in relation to Isaac Lahey,0,0,0,0
Isaac Lahey's Past Abuse,synonymous_tags,discussions of child abuse (y'all know isaac's past),0,0,0,0
Isaac Lahey's Past Abuse,synonymous_tags,Isaac Lahey’s Past Abuses,0,0,0,0
Isaac Lahey's Past Abuse,synonymous_tags,Isaac's past child abuse,0,0,0,0
Isaac Lahey's Past Abuse,synonymous_tags,mentions isaac's abuse,0,0,0,0
Isaac Lahey's Past Abuse,synonymous_tags,References to Isaac's past abuse (all off camera*s*not shown in story),0,0,0,0
Isaac Lahey's Past Abuse,synonymous_tags,some brief mentions of isaac's past abuse,0,0,0,0
John Winchester Abuses Dean Winchester,synonymous_tags,basically john was an abusive son of a bitch and dean's pretty fucked up now,0,0,0,0
John Winchester Abuses Dean Winchester,synonymous_tags,Implied john abusing dean,0,0,0,0
John Winchester Abuses Dean Winchester,synonymous_tags,John Abuses Dean,0,0,0,0
John Winchester Abuses Dean Winchester,synonymous_tags,John beats Dean,0,0,0,0
John Winchester Abuses Dean Winchester,synonymous_tags,John puts Dean down,1,0,0,0
John Winchester Abuses Dean Winchester,synonymous_tags,John Winchester abused Dean Winchester,0,0,0,0
John Winchester Abuses Dean Winchester,synonymous_tags,sam finds out john abuses dean,0,0,0,0
John Winchester Abuses Sam Winchester,synonymous_tags,John abused Sam in the past,0,0,0,0
John Winchester Abuses Sam Winchester,synonymous_tags,John beating Sam,0,0,1,0
John Winchester Abuses Sam Winchester,synonymous_tags,tad too late but john beats up sam like once,0,0,1,0
Max's Parents Are Abusive (Camp Camp),synonymous_tags,also based on the idea that Max has abusive parents,0,0,0,0
Max's Parents Are Abusive (Camp Camp),synonymous_tags,Max's parents are abusive,0,0,0,0
Max's Parents Are Abusive (Camp Camp),synonymous_tags,Max's parents were abusive,0,0,0,0
Neglectful Maggie Tozier *a* Wentworth Tozier,synonymous_tags,Familia Tozier negligente,0,1,0,0
Neglectful Maggie Tozier *a* Wentworth Tozier,synonymous_tags,Neglectful Tozier Family,0,1,0,0
Neglectful Maggie Tozier *a* Wentworth Tozier,synonymous_tags,Richie's got neglectful parents man,0,1,0,0
Neglectful Maggie Tozier *a* Wentworth Tozier,synonymous_tags,Richie's parents are kinda neglegent,0,1,0,0
Neglectful Maggie Tozier *a* Wentworth Tozier,synonymous_tags,richie's parents are neglectful,0,1,0,0
Neglectful Maggie Tozier *a* Wentworth Tozier,synonymous_tags,richies parents are neglectful,0,1,0,0
Neglectful Maggie Tozier *a* Wentworth Tozier,synonymous_tags,They are neglectful,0,1,0,0
Past Abuse,sub_tags,Isaac Lahey's Past Abuse,0,0,0,0
Past Abuse,sub_tags,Past Sexual Abuse,0,0,0,1
Past Abuse,synonymous_tags,(mild) mentions of past abuse,0,0,0,0
Past Abuse,synonymous_tags,(past) abuse,0,0,0,0
Past Abuse,synonymous_tags,(Past) Abusive Relationship,0,0,0,0
Past Abuse,synonymous_tags,a LOT of discussion of past abuse tbh,0,0,0,0
Past Abuse,synonymous_tags,abuse (past),0,0,0,0
Past Abuse,synonymous_tags,Abuse Aftermath,0,0,0,0
Past Abuse,synonymous_tags,Abuse Aftermath *a* Recovery,0,0,0,0
Past Abuse,synonymous_tags,Abuse flashback,0,0,0,0
Past Abuse,synonymous_tags,abuse history,0,0,0,0
Past Abuse,synonymous_tags,abuse in her past,0,0,0,0
Past Abuse,synonymous_tags,Abuse is in backstories not the current narrative,0,0,0,0
Past Abuse,synonymous_tags,Abuse memories,0,0,0,0
Past Abuse,synonymous_tags,Abuse Repercussions,0,0,0,0
Past Abuse,synonymous_tags,Abuse-Aftermath,0,0,0,0
Past Abuse,synonymous_tags,Abusive Past,0,0,0,0
Past Abuse,synonymous_tags,Abusive Past relationships,0,0,0,0
Past Abuse,synonymous_tags,abusive pasts,0,0,0,0
Past Abuse,synonymous_tags,Abuso pasado,0,0,0,0
Past Abuse,synonymous_tags,After-effects of abuse,0,0,0,0
Past Abuse,synonymous_tags,Aftermath of emotional abuse,1,0,0,0
Past Abuse,synonymous_tags,Aftermath of systematic abuse,0,0,0,0
Past Abuse,synonymous_tags,all abuse is in the past,0,0,0,0
Past Abuse,synonymous_tags,ALL Of The Abuse Is In The Past!,0,0,0,0
Past Abuse,synonymous_tags,all the abuse is in the past,0,0,0,0
Past Abuse,synonymous_tags,Alludes to Past Abuse,0,0,0,0
Past Abuse,synonymous_tags,Allusions to previous abuse,0,0,0,0
Past Abuse,synonymous_tags,also the mentions of past abuse are really minor,0,0,0,0
Past Abuse,synonymous_tags,also vague descriptions of past abuse,0,0,0,0
Past Abuse,synonymous_tags,ancienne maltraitance évoqué,0,0,0,0
Past Abuse,synonymous_tags,And past abuse,0,0,0,0
Past Abuse,synonymous_tags,background of abuse,0,0,0,0
Past Abuse,synonymous_tags,Barest hint of past abuse,0,0,0,0
Past Abuse,synonymous_tags,brief allusions to past abuse,0,0,0,0
Past Abuse,synonymous_tags,Brief mention of Past Abuse,0,0,0,0
Past Abuse,synonymous_tags,Brief mention of past abusive relationship,0,0,0,0
Past Abuse,synonymous_tags,Brief mention of past physical abuse,0,0,1,0
Past Abuse,synonymous_tags,Brief mention of previous abuse,0,0,0,0
Past Abuse,synonymous_tags,brief mentions of past abuse,0,0,0,0
Past Abuse,synonymous_tags,brief mentions of past abuse in reference to caleb's past,0,0,0,0
Past Abuse,synonymous_tags,Brief non explicit mention of past abuse,0,0,0,0
Past Abuse,synonymous_tags,Brief Reference to Past Abuse,0,0,0,0
Past Abuse,synonymous_tags,Brief Reference to Past Physical Abuse,0,0,1,0
Past Abuse,synonymous_tags,Brief references to past abuse,0,0,0,0
Past Abuse,synonymous_tags,briefly mentioned past abuse,0,0,0,0
Past Abuse,synonymous_tags,But Obviously Mentions Of Past Abuse,0,0,0,0
Past Abuse,synonymous_tags,Canon-Typical References to Past Abuse,0,0,0,0
Past Abuse,synonymous_tags,CW: past abuse,0,0,0,0
Past Abuse,synonymous_tags,dealing with past abussive situations,0,0,0,0
Past Abuse,synonymous_tags,Depictions of past Abuse,0,0,0,0
Past Abuse,synonymous_tags,descriptions of past abuse,0,0,0,0
Past Abuse,synonymous_tags,Details of Past Abuse,0,0,0,0
Past Abuse,synonymous_tags,Discussion of Former Abuse,0,0,0,0
Past Abuse,synonymous_tags,Discussion of past abusive relationships,0,0,0,0
Past Abuse,synonymous_tags,Discussions of Past Abusive Relationships,0,0,0,0
Past Abuse,synonymous_tags,Even More Past Abuse!,0,0,0,0
Past Abuse,synonymous_tags,Flashback to abuse,0,0,0,0
Past Abuse,synonymous_tags,Flashback to Past Abuse,0,0,0,0
Past Abuse,synonymous_tags,Flashbacks Of Past Abuse,0,0,0,0
Past Abuse,synonymous_tags,FLASHBACKS*s*MEMORIES*s*MENTIONS OF PAST ABUSE*d*,0,0,0,0
Past Abuse,synonymous_tags,General mentions of past abuse,0,0,0,0
Past Abuse,synonymous_tags,graphic description of past abuse,0,0,0,0
Past Abuse,synonymous_tags,graphic descriptions of past abuse,0,0,0,0
Past Abuse,synonymous_tags,heavily implied past abuse,0,0,0,0
Past Abuse,synonymous_tags,Heavy discussions of past abuse,0,0,0,0
Past Abuse,synonymous_tags,hinting on past abuse,0,0,0,0
Past Abuse,synonymous_tags,hints at possible past abuse,0,0,0,0
Past Abuse,synonymous_tags,Hints to past abuse,0,0,0,0
Past Abuse,synonymous_tags,History of abuse,0,0,0,0
Past Abuse,synonymous_tags,illusions to past abuse,0,0,0,0
Past Abuse,synonymous_tags,images from past abuse,0,0,0,0
Past Abuse,synonymous_tags,implications of past abuse,0,0,0,0
Past Abuse,synonymous_tags,Implied History of Abuse,0,0,0,0
Past Abuse,synonymous_tags,Implied Past Abuse,0,0,0,0
Past Abuse,synonymous_tags,implied past abuse in chapter 2,0,0,0,0
Past Abuse,synonymous_tags,Implied past abusive behaviour,0,0,0,0
Past Abuse,synonymous_tags,Implied Previous Abuse,0,0,0,0
Past Abuse,synonymous_tags,Implied Prior Abuse,0,0,0,0
Past Abuse,synonymous_tags,implied references to past abuse,0,0,0,0
Past Abuse,synonymous_tags,Implied*s*Reference Past Abuse,0,0,0,0
Past Abuse,synonymous_tags,Implied*s*Referenced Past Abuse (blink *a* you'll miss it),0,0,0,0
Past Abuse,synonymous_tags,implied*s*referenced past domestic abuse,0,0,0,0
Past Abuse,synonymous_tags,Indications of past abuse,0,0,0,0
Past Abuse,synonymous_tags,Light Mention Of Past Abuse,0,0,0,0
Past Abuse,synonymous_tags,Light Mentions of Past Abuse,0,0,0,0
Past Abuse,synonymous_tags,lil mention of past abuse,0,0,0,0
Past Abuse,synonymous_tags,maybe a hint of past abuse,0,0,0,0
Past Abuse,synonymous_tags,memories of abuse,0,0,0,0
Past Abuse,synonymous_tags,memories of past abuse,0,0,0,0
Past Abuse,synonymous_tags,Memories*s*Mentions of Severe Abuse,0,0,0,0
Past Abuse,synonymous_tags,Mención de abuso en el pasado,0,0,0,0
Past Abuse,synonymous_tags,Menções de Abuso do passado,0,0,0,0
Past Abuse,synonymous_tags,mention of a past abusive relationship,0,0,0,0
Past Abuse,synonymous_tags,mention of abuse but also in the past,0,0,0,0
Past Abuse,synonymous_tags,mention of former abuse,0,0,0,0
Past Abuse,synonymous_tags,Mention of passed Abuse,0,0,0,0
Past Abuse,synonymous_tags,Mention of Past Abuse,0,0,0,0
Past Abuse,synonymous_tags,mention of past abuse (parents),0,0,0,0
Past Abuse,synonymous_tags,Mention of past-abuse,0,0,0,0
Past Abuse,synonymous_tags,Mention of Possible Past Abuse,0,0,0,0
Past Abuse,synonymous_tags,Mention of previous abuse,0,0,0,0
Past Abuse,synonymous_tags,Mention of previous abusive relationship,0,0,0,0
Past Abuse,synonymous_tags,mention of prior abuse,0,0,0,0
Past Abuse,synonymous_tags,Mention past abuse,0,0,0,0
Past Abuse,synonymous_tags,Mentioned former abuse,0,0,0,0
Past Abuse,synonymous_tags,mentioned of past abuse,0,0,0,0
Past Abuse,synonymous_tags,mentioned past abuse,0,0,0,0
Past Abuse,synonymous_tags,Mentioned*s*Implied Past Abuse,0,0,0,0
Past Abuse,synonymous_tags,mentioning of past abuse,0,0,0,0
Past Abuse,synonymous_tags,Mentionned Past Abuse,0,0,0,0
Past Abuse,synonymous_tags,Mentions of (past) abuse,0,0,0,0
Past Abuse,synonymous_tags,Mentions of Abuse (past),0,0,0,0
Past Abuse,synonymous_tags,Mentions of abusive ex,0,0,0,0
Past Abuse,synonymous_tags,mentions of abusive past,0,0,0,0
Past Abuse,synonymous_tags,Mentions of former abuse,0,0,0,0
Past Abuse,synonymous_tags,mentions of passed abuse,0,0,0,0
Past Abuse,synonymous_tags,Mentions of past abuse,0,0,0,0
Past Abuse,synonymous_tags,Mentions of past abuse - brief,0,0,0,0
Past Abuse,synonymous_tags,mentions of past abuse - non-graphic,0,0,0,0
Past Abuse,synonymous_tags,mentions of past abuse (*q*),0,0,0,0
Past Abuse,synonymous_tags,Mentions of past abuse (canon),0,0,0,0
Past Abuse,synonymous_tags,Mentions of Past Abuse (Emotional and Verbal),1,0,0,0
Past Abuse,synonymous_tags,Mentions of Past Abuse (Explicit),0,0,0,0
Past Abuse,synonymous_tags,Mentions of past abuse without description,0,0,0,0
Past Abuse,synonymous_tags,mentions of past abuse*s*torture,0,0,1,0
Past Abuse,synonymous_tags,Mentions of past abused,0,0,0,0
Past Abuse,synonymous_tags,Mentions of Past Abuses,0,0,0,0
Past Abuse,synonymous_tags,Mentions of past canon abuse,0,0,0,0
Past Abuse,synonymous_tags,mentions of past physical and verbal abuse,0,0,1,0
Past Abuse,synonymous_tags,Mentions of Past Physical*s*Psychological Abuse,1,0,1,0
Past Abuse,synonymous_tags,mentions of past relationship trauma,0,0,0,0
Past Abuse,synonymous_tags,Mentions of past-abuse,0,0,0,0
Past Abuse,synonymous_tags,mentions of previous abuse,0,0,0,0
Past Abuse,synonymous_tags,Mentions Past Abuse,0,0,0,0
Past Abuse,synonymous_tags,mentions to past abuse,0,0,0,0
Past Abuse,synonymous_tags,MentionsOfPastAbuse,0,0,0,0
Past Abuse,synonymous_tags,metions of past abuse,0,0,0,0
Past Abuse,synonymous_tags,metions of past-abuse,0,0,0,0
Past Abuse,synonymous_tags,Mild Descriptions of Past Abuse,0,0,0,0
Past Abuse,synonymous_tags,mild references to past abuse,0,0,0,0
Past Abuse,synonymous_tags,Minor references to past abuse,0,0,0,0
Past Abuse,synonymous_tags,non descriptive past abuse,0,0,0,0
Past Abuse,synonymous_tags,Non descriptive reference to past abuse,0,0,0,0
Past Abuse,synonymous_tags,Non-graphic Mentions of Past Abuse*s*Violence,0,0,1,0
Past Abuse,synonymous_tags,nothing graphic but mentions of past abuse,0,0,0,0
Past Abuse,synonymous_tags,Oblique references to past abuse,0,0,0,0
Past Abuse,synonymous_tags,passed abuse,0,0,0,0
Past Abuse,synonymous_tags,passed mentions of abuse,0,0,0,0
Past Abuse,synonymous_tags,Passing Mention Of Past Abuse,0,0,0,0
Past Abuse,synonymous_tags,past abuse (*q*),0,0,0,0
Past Abuse,synonymous_tags,Past Abuse (Briefly mentioned),0,0,0,0
Past Abuse,synonymous_tags,Past Abuse (hinted),0,0,0,0
Past Abuse,synonymous_tags,past abuse (implied),0,0,0,0
Past Abuse,synonymous_tags,Past Abuse (mention),0,0,0,0
Past Abuse,synonymous_tags,Past Abuse (mentioned),0,0,0,0
Past Abuse,synonymous_tags,past abuse (mild),0,0,0,0
Past Abuse,synonymous_tags,Past Abuse (Not shown),0,0,0,0
Past Abuse,synonymous_tags,Past Abuse (referenced),0,0,0,0
Past Abuse,synonymous_tags,past abuse (sexually*s*mentally*s*physically),1,0,1,1
Past Abuse,synonymous_tags,Past abuse (very brief mention),0,0,0,0
Past Abuse,synonymous_tags,Past Abuse *a* Trauma,0,0,0,0
Past Abuse,synonymous_tags,Past abuse BRIEFLY mentioned,0,0,0,0
Past Abuse,synonymous_tags,past abuse but there are no details,0,0,0,0
Past Abuse,synonymous_tags,past abuse cw,0,0,0,0
Past Abuse,synonymous_tags,past abuse hinted at,0,0,0,0
Past Abuse,synonymous_tags,Past Abuse Implication,0,0,0,0
Past Abuse,synonymous_tags,Past Abuse Implied,0,0,0,0
Past Abuse,synonymous_tags,past abuse is hinted at but not in very much detail,0,0,0,0
Past Abuse,synonymous_tags,past abuse is mentioned,0,0,0,0
Past Abuse,synonymous_tags,past abuse is mentioned but nothing graphic i promise,0,0,0,0
Past Abuse,synonymous_tags,Past Abuse Mention,0,0,0,0
Past Abuse,synonymous_tags,Past Abuse Mentioned,0,0,0,0
Past Abuse,synonymous_tags,Past Abuse Mentions,0,0,0,0
Past Abuse,synonymous_tags,Past Abuse of All Kinds,0,0,0,0
Past Abuse,synonymous_tags,past abuse of all types,0,0,0,0
Past Abuse,synonymous_tags,Past Abuse Outside Of Darkpilot,0,0,0,0
Past Abuse,synonymous_tags,Past Abuse trigger warning,0,0,0,0
Past Abuse,synonymous_tags,past abuse*s*trauma,0,0,0,0
Past Abuse,synonymous_tags,past abusive relationship,0,0,0,0
Past Abuse,synonymous_tags,Past Abusive Relationshp,0,0,0,0
Past Abuse,synonymous_tags,past bad and abusive relationship,0,0,0,0
Past Abuse,synonymous_tags,Past Bullying*s*Abuse,1,0,0,0
Past Abuse,synonymous_tags,past character abuse,0,0,0,0
Past Abuse,synonymous_tags,past history of abuse,0,0,0,0
Past Abuse,synonymous_tags,Past Marital Abuse,0,0,0,0
Past Abuse,synonymous_tags,Past mention of abuse,0,0,0,0
Past Abuse,synonymous_tags,Past mistreatment,0,0,0,0
Past Abuse,synonymous_tags,Past Physical Abuse (minor character),0,0,1,0
Past Abuse,synonymous_tags,Past Physical Abuse Mention,0,0,1,0
Past Abuse,synonymous_tags,Past physical and emotional Abuse,1,0,1,0
Past Abuse,synonymous_tags,Past Psychological*s*Emotional Abuse,1,0,0,0
Past Abuse,synonymous_tags,past references to abuse,0,0,0,0
Past Abuse,synonymous_tags,Past Relationship Abuse,0,0,0,0
Past Abuse,synonymous_tags,past verbal abuse (discussed) and past physical abuse (heavily implied),0,0,1,0
Past Abuse,synonymous_tags,Past Verbal and Mental Abuse,1,0,0,0
Past Abuse,synonymous_tags,past verbally abusive relationship,0,0,0,0
Past Abuse,synonymous_tags,Past violent abuse,0,0,1,0
Past Abuse,synonymous_tags,past-abuse,0,0,0,0
Past Abuse,synonymous_tags,Past!Abuse,0,0,0,0
Past Abuse,synonymous_tags,past*s*implied abuse,0,0,0,0
Past Abuse,synonymous_tags,PastAbuse,0,0,0,0
Past Abuse,synonymous_tags,possible past abuse,0,0,0,0
Past Abuse,synonymous_tags,possible past abuse (not graphic),0,0,0,0
Past Abuse,synonymous_tags,Possible past abuse*q*,0,0,0,0
Past Abuse,synonymous_tags,post abuse,0,0,0,0
Past Abuse,synonymous_tags,post domestic abuse,0,0,0,0
Past Abuse,synonymous_tags,Previous Abuse,0,0,0,0
Past Abuse,synonymous_tags,Prior Abuse,0,0,0,0
Past Abuse,synonymous_tags,prior abusive relationship,0,0,0,0
Past Abuse,synonymous_tags,Prior Abusive Relationship TW,0,0,0,0
Past Abuse,synonymous_tags,Re-enactment of past abuse,0,0,0,0
Past Abuse,synonymous_tags,Recollection of abuse,0,0,0,0
Past Abuse,synonymous_tags,Reference made to past abuse,0,0,0,0
Past Abuse,synonymous_tags,reference to past abuse,0,0,0,0
Past Abuse,synonymous_tags,Reference to prior abuse,0,0,0,0
Past Abuse,synonymous_tags,Referenced past abuse,0,0,0,0
Past Abuse,synonymous_tags,referenced past physical abuse,0,0,1,0
Past Abuse,synonymous_tags,referenced*s*implied past abuse,0,0,0,0
Past Abuse,synonymous_tags,references of past abuse,0,0,0,0
Past Abuse,synonymous_tags,references past abuse but nothing explicit,0,0,0,0
Past Abuse,synonymous_tags,References to Old Abuse,0,0,0,0
Past Abuse,synonymous_tags,references to past abuse,0,0,0,0
Past Abuse,synonymous_tags,References to Past Abuse*s*Manipulation,1,0,0,0
Past Abuse,synonymous_tags,references to past abusive relationship if you squint,0,0,0,0
Past Abuse,synonymous_tags,References to Previous Abuse,0,0,0,0
Past Abuse,synonymous_tags,Refers To Past Canon Abuse,0,0,0,0
Past Abuse,synonymous_tags,refrences to past abuse nongraphic,0,0,0,0
Past Abuse,synonymous_tags,Scars *s* Past Abuse,0,0,0,0
Past Abuse,synonymous_tags,slight mention of past abuse,0,0,0,0
Past Abuse,synonymous_tags,slight past abuse,0,0,0,0
Past Abuse,synonymous_tags,Small mention of past abuse,0,0,0,0
Past Abuse,synonymous_tags,small mentions of past abuse,0,0,0,0
Past Abuse,synonymous_tags,some mention of past abuse,0,0,0,0
Past Abuse,synonymous_tags,Some Past Abuse,0,0,0,0
Past Abuse,synonymous_tags,Some Past Abuse (Not of Each Other Though),0,0,0,0
Past Abuse,synonymous_tags,some past mentions of abuse,0,0,0,0
Past Abuse,synonymous_tags,some references to past abuse,0,0,0,0
Past Abuse,synonymous_tags,some talk of past abuse,0,0,0,0
Past Abuse,synonymous_tags,tagged as rape*s*noncon for references of past abuse,0,0,0,1
Past Abuse,synonymous_tags,talk about past abuse,0,0,0,0
Past Abuse,synonymous_tags,talk of former abuse,0,0,0,0
Past Abuse,synonymous_tags,talk of past abuse,0,0,0,0
Past Abuse,synonymous_tags,talks of past abuse,0,0,0,0
Past Abuse,synonymous_tags,the abuse and stuff is all former,0,0,0,0
Past Abuse,synonymous_tags,the boys are NOT perpetrators of abuse but there is graphic talk of past abuse,0,0,0,0
Past Abuse,synonymous_tags,there are still mentions of past abuse,0,0,0,0
Past Abuse,synonymous_tags,there is no sexual content but there is past abuse so tread lightly there,0,0,0,0
Past Abuse,synonymous_tags,thoughts relating to past abuse,0,0,0,0
Past Abuse,synonymous_tags,tiny mention of abuse in the past,0,0,0,0
Past Abuse,synonymous_tags,tiny mention of past abuse,0,0,0,0
Past Abuse,synonymous_tags,trigger warning - mentions of past abuse,0,0,0,0
Past Abuse,synonymous_tags,trigger warning - past abuse,0,0,0,0
Past Abuse,synonymous_tags,Trigger warning for past abuse,0,0,0,0
Past Abuse,synonymous_tags,trigger warning: past abuse,0,0,0,0
Past Abuse,synonymous_tags,Trigger Warnings: mentions of past abuse*s*violence,0,0,1,0
Past Abuse,synonymous_tags,triggers: mentions of past abuse,0,0,0,0
Past Abuse,synonymous_tags,Tw mentions of past abuse,0,0,0,0
Past Abuse,synonymous_tags,tw past abuse,0,0,0,0
Past Abuse,synonymous_tags,tw past abusive relationship,0,0,0,0
Past Abuse,synonymous_tags,tw past emotional abuse,1,0,0,0
Past Abuse,synonymous_tags,TW-implied past abuse,0,0,0,0
Past Abuse,synonymous_tags,TW: Abuse flashbacks,0,0,0,0
Past Abuse,synonymous_tags,tw: implied past abuse,0,0,0,0
Past Abuse,synonymous_tags,tw: mentions of past abuse,0,0,0,0
Past Abuse,synonymous_tags,tw: mentions of past physical abuse,0,0,1,0
Past Abuse,synonymous_tags,TW: Past Abuse,0,0,0,0
Past Abuse,synonymous_tags,tw: past abuse mentions,0,0,0,0
Past Abuse,synonymous_tags,TW: References to Past Abuse,0,0,0,0
Past Abuse,synonymous_tags,tw: vague mention of past abuse,0,0,0,0
Past Abuse,synonymous_tags,Vague Mentions of Past Abuse,0,0,0,0
Past Abuse,synonymous_tags,vague reference to past abuse,0,0,0,0
Past Abuse,synonymous_tags,Very brief mention of past abuse,0,0,0,0
Past Abuse,synonymous_tags,Very brief mentions of past abuse,0,0,0,0
Past Abuse,synonymous_tags,VERY MINOR hints of past abuse*q*,0,0,0,0
Past Abuse,synonymous_tags,very vague references to past abuse,0,0,0,0
Past Abuse,synonymous_tags,very vague references to past abuse but it's really a sentence,0,0,0,0
Past Abuse,synonymous_tags,very very very slight mentions of past abuse,0,0,0,0
Past Abuse,synonymous_tags,WARNING for descriptions of past abuse,0,0,0,0
Past Abuse,synonymous_tags,Warning for past abuse,0,0,0,0
Past Abuse,synonymous_tags,Warning: references to past abuse,0,0,0,0
Past Abuse,synonymous_tags,what follows is a lot of digging up past abuse but no ACTUAL abuse happens dw,0,0,0,0
Past Abuse,synonymous_tags,упоминания насилия в прошлом,0,0,1,0
Past Abuse,synonymous_tags,过去的创伤,0,0,0,0
Past Child Abuse,synonymous_tags,(Implied Past) Child Abuse,0,0,0,0
Past Child Abuse,synonymous_tags,(Past) Child Abuse,0,0,0,0
Past Child Abuse,synonymous_tags,A Lot of Past Child Abuse,0,0,0,0
Past Child Abuse,synonymous_tags,Abus Child past,0,0,0,0
Past Child Abuse,synonymous_tags,Abuso de menores en el pasado,0,0,0,0
Past Child Abuse,synonymous_tags,actually kinda explicit mention of past child abuse,0,0,0,0
Past Child Abuse,synonymous_tags,aftermath of childhood abuse,0,0,0,0
Past Child Abuse,synonymous_tags,aftermath of csa,0,0,0,1
Past Child Abuse,synonymous_tags,Alluded to past child abuse,0,0,0,0
Past Child Abuse,synonymous_tags,Allusions to past child abuse,0,0,0,0
Past Child Abuse,synonymous_tags,Allusions to Past CSA,0,0,0,1
Past Child Abuse,synonymous_tags,also fair warning: some references to past child abuse,0,0,0,0
Past Child Abuse,synonymous_tags,also references to childhood abuse,0,0,0,0
Past Child Abuse,synonymous_tags,Ancienne maltraitance infantile canon,0,0,0,0
Past Child Abuse,synonymous_tags,and mentions of past child abuse*d*,0,0,0,0
Past Child Abuse,synonymous_tags,and of past child abuse of sexual nature (not Harry),0,0,0,1
Past Child Abuse,synonymous_tags,and past child abuse,0,0,0,0
Past Child Abuse,synonymous_tags,basic childhood abuse,0,0,0,0
Past Child Abuse,synonymous_tags,being a victim of csa is part of a characters' background,0,0,0,1
Past Child Abuse,synonymous_tags,Brief allusion to past child abuse,0,0,0,0
Past Child Abuse,synonymous_tags,brief allusions to past child abuse*s*neglect,0,1,0,0
Past Child Abuse,synonymous_tags,brief cryptic reference to past child abuse,0,0,0,0
Past Child Abuse,synonymous_tags,Brief Depiction of Childhood Abuse,0,0,0,0
Past Child Abuse,synonymous_tags,brief description of past child abuse,0,0,0,0
Past Child Abuse,synonymous_tags,brief descriptions of child abuse after the fact,0,0,0,0
Past Child Abuse,synonymous_tags,Brief Implications of Past Child Abuse,0,0,0,0
Past Child Abuse,synonymous_tags,Brief Mention of Past Child Abuse,0,0,0,0
Past Child Abuse,synonymous_tags,brief mention of past violence against a child,0,0,1,0
Past Child Abuse,synonymous_tags,brief mentions of past child abuse,0,0,0,0
Past Child Abuse,synonymous_tags,brief mentions of past physical child abuse,0,0,1,0
Past Child Abuse,synonymous_tags,Brief Reference to Past Child Abuse,0,0,0,0
Past Child Abuse,synonymous_tags,Briefly mentioned past child abuse,0,0,0,0
Past Child Abuse,synonymous_tags,Canon Past Child Abuse,0,0,0,0
Past Child Abuse,synonymous_tags,Canon Typical Child Abuse (Past*s*Referenced),0,0,0,0
Past Child Abuse,synonymous_tags,Canonical past child abuse,0,0,0,0
Past Child Abuse,synonymous_tags,chapter four has past child abuse,0,0,0,0
Past Child Abuse,synonymous_tags,Child Abuse (past),0,0,0,0
Past Child Abuse,synonymous_tags,child abuse backstory,0,0,0,0
Past Child Abuse,synonymous_tags,child abuse in flashbacks,0,0,0,0
Past Child Abuse,synonymous_tags,Child Abuse in the Past,0,0,0,0
Past Child Abuse,synonymous_tags,Child Abuse(Past),0,0,0,0
Past Child Abuse,synonymous_tags,child abuse*s*past abuse,0,0,0,0
Past Child Abuse,synonymous_tags,child abuse*s*rape (in the past and off-screen),0,0,0,1
Past Child Abuse,synonymous_tags,Childhood abuse (in the past),0,0,0,0
Past Child Abuse,synonymous_tags,Childhood abuse*s*trauma,0,0,0,0
Past Child Abuse,synonymous_tags,content warning: past abuse of a minor,0,0,0,0
Past Child Abuse,synonymous_tags,CSA discussed by Survivors,0,0,0,1
Past Child Abuse,synonymous_tags,CW for canon-typical (past) child abuse,0,0,0,0
Past Child Abuse,synonymous_tags,cw past childhood abuse,0,0,0,0
Past Child Abuse,synonymous_tags,cw: attempted and successful previous child molestation,0,0,0,1
Past Child Abuse,synonymous_tags,Dealing With Child Abuse,0,0,0,0
Past Child Abuse,synonymous_tags,dealing with past child abuse,0,0,0,0
Past Child Abuse,synonymous_tags,dealing with the aftermath of child abuse,0,0,0,0
Past Child Abuse,synonymous_tags,Deals with the aftermath of child abuse,0,0,0,0
Past Child Abuse,synonymous_tags,descriptions of past child abuse,0,0,0,0
Past Child Abuse,synonymous_tags,Discussion of Past Child Abuse,0,0,0,0
Past Child Abuse,synonymous_tags,discussion of past childhood abuse,0,0,0,0
Past Child Abuse,synonymous_tags,Discussion of past CSA,0,0,0,1
Past Child Abuse,synonymous_tags,discussions of child abuse (in past),0,0,0,0
Past Child Abuse,synonymous_tags,Discussions of past child abuse,0,0,0,0
